;Recettes;;;Dépenses;;;;;;Cadeau;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G143)),ISBLANK(G144)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G143)),ISBLANK($G144)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G143)),ISBLANK($G144)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G143)),ISBLANK($G144)),$C$42-$H$40-$F$42,"""")";;;Stamp St Brieuc;9;x;"=IF(I144=""x"",H144,0)";Divers;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G144)),ISBLANK(G145)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G144)),ISBLANK($G145)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G144)),ISBLANK($G145)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G144)),ISBLANK($G145)),$C$42-$H$40-$F$42,"""")";;;Cultura;256.37;x;"=IF(I145=""x"",H145,0)";Scolarité;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G145)),ISBLANK(G146)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G145)),ISBLANK($G146)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G145)),ISBLANK($G146)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G145)),ISBLANK($G146)),$C$42-$H$40-$F$42,"""")";;;Leclerc;24.32;x;"=IF(I146=""x"",H146,0)";Courses;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G146)),ISBLANK(G147)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G146)),ISBLANK($G147)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G146)),ISBLANK($G147)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G146)),ISBLANK($G147)),$C$42-$H$40-$F$42,"""")";;;Leclerc Arthur;284.32;x;"=IF(I147=""x"",H147,0)";Courses;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G147)),ISBLANK(G148)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G147)),ISBLANK($G148)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G147)),ISBLANK($G148)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G147)),ISBLANK($G148)),$C$42-$H$40-$F$42,"""")";;;Nonnet;6.5;x;"=IF(I148=""x"",H148,0)";Courses;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G148)),ISBLANK(G149)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G148)),ISBLANK($G149)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G148)),ISBLANK($G149)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G148)),ISBLANK($G149)),$C$42-$H$40-$F$42,"""")";;;Concert;131.99;x;"=IF(I149=""x"",H149,0)";Loisirs;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G149)),ISBLANK(G150)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G149)),ISBLANK($G150)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G149)),ISBLANK($G150)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G149)),ISBLANK($G150)),$C$42-$H$40-$F$42,"""")";;;Hand Arthur;156.32;x;"=IF(I150=""x"",H150,0)";Loisirs;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G150)),ISBLANK(G151)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G150)),ISBLANK($G151)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G150)),ISBLANK($G151)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G150)),ISBLANK($G151)),$C$42-$H$40-$F$42,"""")";;;Baramoules;202;x;"=IF(I151=""x"",H151,0)";Loisirs;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G151)),ISBLANK(G152)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G151)),ISBLANK($G152)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G151)),ISBLANK($G152)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G151)),ISBLANK($G152)),$C$42-$H$40-$F$42,"""")";;;Boulangerie;5.6;x;"=IF(I152=""x"",H152,0)";Courses;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G152)),ISBLANK(G153)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G152)),ISBLANK($G153)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G152)),ISBLANK($G153)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G152)),ISBLANK($G153)),$C$42-$H$40-$F$42,"""")";;;Boulangerie;20;x;"=IF(I153=""x"",H153,0)";Courses;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G153)),ISBLANK(G154)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G153)),ISBLANK($G154)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G153)),ISBLANK($G154)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G153)),ISBLANK($G154)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I154=""x"",H154,0)";Bricolage/Travaux;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G154)),ISBLANK(G155)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G154)),ISBLANK($G155)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G154)),ISBLANK($G155)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G154)),ISBLANK($G155)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I155=""x"",H155,0)";Loisirs;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G155)),ISBLANK(G156)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G155)),ISBLANK($G156)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G155)),ISBLANK($G156)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G155)),ISBLANK($G156)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I156=""x"",H156,0)";Bricolage/Travaux;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G156)),ISBLANK(G157)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G156)),ISBLANK($G157)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G156)),ISBLANK($G157)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G156)),ISBLANK($G157)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I157=""x"",H157,0)";Charges;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G157)),ISBLANK(G158)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G157)),ISBLANK($G158)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G157)),ISBLANK($G158)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G157)),ISBLANK($G158)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I158=""x"",H158,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G158)),ISBLANK(G159)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G158)),ISBLANK($G159)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G158)),ISBLANK($G159)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G158)),ISBLANK($G159)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I159=""x"",H159,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G159)),ISBLANK(G160)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G159)),ISBLANK($G160)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G159)),ISBLANK($G160)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G159)),ISBLANK($G160)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I160=""x"",H160,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G160)),ISBLANK(G161)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G160)),ISBLANK($G161)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G160)),ISBLANK($G161)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G160)),ISBLANK($G161)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I161=""x"",H161,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G161)),ISBLANK(G162)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G161)),ISBLANK($G162)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G161)),ISBLANK($G162)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G161)),ISBLANK($G162)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I162=""x"",H162,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G162)),ISBLANK(G163)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G162)),ISBLANK($G163)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G162)),ISBLANK($G163)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G162)),ISBLANK($G163)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I163=""x"",H163,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G163)),ISBLANK(G164)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G163)),ISBLANK($G164)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G163)),ISBLANK($G164)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G163)),ISBLANK($G164)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I164=""x"",H164,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G164)),ISBLANK(G165)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G164)),ISBLANK($G165)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G164)),ISBLANK($G165)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G164)),ISBLANK($G165)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I165=""x"",H165,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G165)),ISBLANK(G166)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G165)),ISBLANK($G166)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G165)),ISBLANK($G166)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G165)),ISBLANK($G166)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I166=""x"",H166,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G166)),ISBLANK(G167)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G166)),ISBLANK($G167)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G166)),ISBLANK($G167)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G166)),ISBLANK($G167)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I167=""x"",H167,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G167)),ISBLANK(G168)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G167)),ISBLANK($G168)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G167)),ISBLANK($G168)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G167)),ISBLANK($G168)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I168=""x"",H168,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G168)),ISBLANK(G169)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G168)),ISBLANK($G169)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G168)),ISBLANK($G169)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G168)),ISBLANK($G169)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I169=""x"",H169,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G169)),ISBLANK(G170)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G169)),ISBLANK($G170)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G169)),ISBLANK($G170)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G169)),ISBLANK($G170)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I170=""x"",H170,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G170)),ISBLANK(G171)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G170)),ISBLANK($G171)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G170)),ISBLANK($G171)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G170)),ISBLANK($G171)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I171=""x"",H171,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G171)),ISBLANK(G172)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G171)),ISBLANK($G172)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G171)),ISBLANK($G172)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G171)),ISBLANK($G172)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I172=""x"",H172,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G172)),ISBLANK(G173)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G172)),ISBLANK($G173)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G172)),ISBLANK($G173)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G172)),ISBLANK($G173)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I173=""x"",H173,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G173)),ISBLANK(G174)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G173)),ISBLANK($G174)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G173)),ISBLANK($G174)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G173)),ISBLANK($G174)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I174=""x"",H174,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G174)),ISBLANK(G175)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G174)),ISBLANK($G175)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G174)),ISBLANK($G175)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G174)),ISBLANK($G175)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I175=""x"",H175,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G175)),ISBLANK(G176)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G175)),ISBLANK($G176)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G175)),ISBLANK($G176)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G175)),ISBLANK($G176)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I176=""x"",H176,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G176)),ISBLANK(G177)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G176)),ISBLANK($G177)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G176)),ISBLANK($G177)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G176)),ISBLANK($G177)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I177=""x"",H177,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G177)),ISBLANK(G178)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G177)),ISBLANK($G178)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G177)),ISBLANK($G178)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G177)),ISBLANK($G178)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I178=""x"",H178,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G178)),ISBLANK(G179)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G178)),ISBLANK($G179)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G178)),ISBLANK($G179)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G178)),ISBLANK($G179)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I179=""x"",H179,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G179)),ISBLANK(G180)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G179)),ISBLANK($G180)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G179)),ISBLANK($G180)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G179)),ISBLANK($G180)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I180=""x"",H180,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G180)),ISBLANK(G181)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G180)),ISBLANK($G181)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G180)),ISBLANK($G181)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G180)),ISBLANK($G181)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I181=""x"",H181,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G181)),ISBLANK(G182)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G181)),ISBLANK($G182)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G181)),ISBLANK($G182)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G181)),ISBLANK($G182)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I182=""x"",H182,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G182)),ISBLANK(G183)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G182)),ISBLANK($G183)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G182)),ISBLANK($G183)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G182)),ISBLANK($G183)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I183=""x"",H183,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G183)),ISBLANK(G184)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G183)),ISBLANK($G184)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G183)),ISBLANK($G184)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G183)),ISBLANK($G184)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I184=""x"",H184,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G184)),ISBLANK(G185)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G184)),ISBLANK($G185)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G184)),ISBLANK($G185)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G184)),ISBLANK($G185)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I185=""x"",H185,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G185)),ISBLANK(G186)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G185)),ISBLANK($G186)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G185)),ISBLANK($G186)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G185)),ISBLANK($G186)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I186=""x"",H186,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G186)),ISBLANK(G187)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G186)),ISBLANK($G187)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G186)),ISBLANK($G187)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G186)),ISBLANK($G187)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I187=""x"",H187,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G187)),ISBLANK(G188)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G187)),ISBLANK($G188)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G187)),ISBLANK($G188)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G187)),ISBLANK($G188)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I188=""x"",H188,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G188)),ISBLANK(G189)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G188)),ISBLANK($G189)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G188)),ISBLANK($G189)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G188)),ISBLANK($G189)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I189=""x"",H189,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G189)),ISBLANK(G190)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G189)),ISBLANK($G190)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G189)),ISBLANK($G190)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G189)),ISBLANK($G190)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I190=""x"",H190,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G190)),ISBLANK(G191)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G190)),ISBLANK($G191)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G190)),ISBLANK($G191)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G190)),ISBLANK($G191)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I191=""x"",H191,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G191)),ISBLANK(G192)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G191)),ISBLANK($G192)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G191)),ISBLANK($G192)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G191)),ISBLANK($G192)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I192=""x"",H192,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G192)),ISBLANK(G193)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G192)),ISBLANK($G193)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G192)),ISBLANK($G193)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G192)),ISBLANK($G193)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I193=""x"",H193,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G193)),ISBLANK(G194)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G193)),ISBLANK($G194)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G193)),ISBLANK($G194)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G193)),ISBLANK($G194)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I194=""x"",H194,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G194)),ISBLANK(G195)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G194)),ISBLANK($G195)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G194)),ISBLANK($G195)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G194)),ISBLANK($G195)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I195=""x"",H195,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G195)),ISBLANK(G196)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G195)),ISBLANK($G196)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G195)),ISBLANK($G196)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G195)),ISBLANK($G196)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I196=""x"",H196,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G196)),ISBLANK(G197)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G196)),ISBLANK($G197)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G196)),ISBLANK($G197)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G196)),ISBLANK($G197)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I197=""x"",H197,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G197)),ISBLANK(G198)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G197)),ISBLANK($G198)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G197)),ISBLANK($G198)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G197)),ISBLANK($G198)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I198=""x"",H198,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G198)),ISBLANK(G199)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G198)),ISBLANK($G199)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G198)),ISBLANK($G199)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G198)),ISBLANK($G199)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I199=""x"",H199,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G199)),ISBLANK(G200)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G199)),ISBLANK($G200)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G199)),ISBLANK($G200)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G199)),ISBLANK($G200)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I200=""x"",H200,0)";;;;;;;;;;;;;;;;;;;
